48300,97.83333,19.30000,27.7731,27.4496,26.7365,25.6855,26.7353,24.3442,26.6107,28.5158,25.9363,30.8478,26.8351,30.541,26.3324,24.5051,30.0088,30.6666,31.9544,26.5854,32.1215,28.8992,32.9013,40.2438,30.9417,37.4636,39.2787,39.0206,38.1667,40.2027,38.3351,39.2146,40.3631,37.6603,40.454,40.298,35.2515,40.2024,37.7126,42.1977,48.309,39.7864,39.4955,36.3123,32.5623,39.0411,39.7844,37.767,37.3825,39.3932,37.9761,30.8801,31.9937,35.2658,29.8462,31.9167,33.8021,35.0751,33.6984,34.7742,34.664,31.1396,27.7094,25.8451,28.5343,29.911,34.1194,32.2434,29.8297,29.3618,29.9818,29.1932,27.6563,25.1572,28.0097,29.5805,26.9574,26.6584,25.7415
48302,99.05000,19.93333,15.5008,16.4755,17.9337,15.8201,16.8902,16.7886,17.0066,14.924,18.0414,16.0581,17.6105,21.5549,18.1008,19.5419,16.9681,19.0565,16.9948,15.072,21.1419,17.766,23.3185,24.145,21.4256,24.1251,23.3401,23.4103,24.2294,23.0235,24.2845,22.2145,24.4241,23.9843,19.7503,19.5247,24.2312,24.9246,17.083,23.327,25.0581,23.0389,22.257,18.2628,19.9732,18.8969,22.9383,18.7229,17.1549,22.6465,20.7143,22.634,19.8011,20.9697,18.5102,19.5901,19.9436,16.1705,18.7275,20.0658,18.8066,18.2494,17.3527,18.8393,19.0743,18.8787,16.7312,18.0954,19.0242,17.6451,17.6446,17.9227,17.5719,18.6434,17.7349,15.8253,16.424,16.6712,14.2932
48303,99.88139,19.96139,22.5649,21.11,22.349,22.5047,20.5266,23.8281,22.7683,22.4296,20.9365,19.9369,27.0244,29.3927,25.5937,26.7825,29.3654,26.7407,27.415,26.9024,29.9214,28.7605,35.0537,36.2277,34.0373,30.2597,33.387,37.4056,34.5618,33.2828,34.4258,31.8467,32.9301,31.3919,31.3052,31.4669,31.8782,35.0593,29.9027,33.9261,36.9224,28.552,33.4864,27.5358,30.2702,30.1211,32.2192,29.9921,27.7898,29.7534,34.3304,30.7694,25.7487,24.0506,24.7811,24.6141,22.4117,24.5065,23.5304,25.6753,25.4876,22.7875,22.4856,23.068,22.7569,22.2235,23.7855,22.3686,22.253,21.6516,21.7583,22.1879,23.125,23.0458,22.4794,21.4718,22.5996,21.5587,21.7827
48304,99.78333,19.86667,22.6697,24.147,21.1462,22.3658,21.1474,24.1357,21.1828,21.1826,20.9485,21.6943,30.3574,29.3984,26.6402,25.1965,30.2777,28.6674,27.3165,27.3922,30.8877,29.3034,36.7193,36.0291,33.7889,32.7193,36.446,36.909,36.8235,37.098,35.6612,32.5451,36.8568,38.2962,34.0264,35.5559,34.6388,39.8595,30.6339,35.3006,33.5867,35.0304,31.666,27.206,30.5506,31.1757,31.9987,31.9711,28.7653,31.263,31.3223,28.8661,26.1724,24.8483,27.2272,26.0843,27.3014,26.7442,23.4963,25.3056,25.3133,23.6393,20.4357,21.4746,23.839,24.6564,25.5403,23.1255,23.5825,24.3345,24.6819,21.4704,21.1372,22.5781,24.4048,22.4612,21.9925,21.6968,22.9895
48307,100.80250,19.40810,20.8591,23.4773,20.6887,22.3714,21.4126,23.2802,22.7097,20.2747,22.8393,21.8584,26.9379,24.1373,27.6275,29.1297,25.2871,29.6682,28.8528,30.4569,27.8553,26.7266,32.6886,32.4901,33.7105,27.0631,35.2114,29.9,35.4229,39.3978,33.6282,29.7212,30.6507,35.4671,34.8147,38.863,36.0555,38.8044,34.7323,31.7284,38.6199,32.8961,28.3876,29.5147,32.3197,31.2311,29.5729,34.1303,29.7506,31.1088,28.8935,29.3446,26.8329,25.465,26.7256,25.7362,26.3627,27.3513,25.4617,27.1443,27.3019,22.9499,22.3175,24.6094,25.1159,26.4681,26.4936,24.9113,24.6424,24.7362,21.6167,21.6977,23.3798,24.0447,24.0023,23.951,23.0584,25.3178,22.6159
48310,99.90000,19.13333,26.2716,24.328,24.8986,27.0102,26.5693,28.1527,26.1934,24.2143,26.0926,25.1292,35.8714,31.6182,29.3625,33.0882,32.4653,35.4254,35.2576,33.1237,32.7742,33.5494,38.7969,38.7997,35.9432,37.6811,39.6837,38.096,37.9145,35.614,39.8431,37.0326,29.4775,37.3202,34.3592,34.0036,31.2847,33.0827,37.763,41.4049,35.0351,41.8536,31.4353,28.6445,30.9492,31.8696,32.5571,31.0714,31.0764,32.4162,31.8315,29.5046,28.9205,27.8215,28.0923,27.3178,28.1676,28.4212,27.3496,28.5373,27.8939,23.7149,25.7937,26.4789,27.7872,27.3903,28.0604,26.7594,26.7232,26.5694,23.7976,24.3596,25.7537,26.4308,27.2657,25.8403,25.0583,25.3251,25.3806
48315,100.80250,19.11056,22.7592,20.9797,21.838,22.6823,23.9454,23.5495,24.8601,23.5663,25.1077,23.3444,25.0796,24.2747,23.5722,30.8657,26.9791,29.6509,28.1237,33.3866,31.0387,30.0613,38.3503,35.8552,37.4344,41.395,39.7078,41.7458,40.567,40.2655,32.8643,40.4485,35.4301,37.0232,34.3721,35.8789,41.0162,42.6353,37.1245,38.0265,39.3553,30.3304,34.5814,34.0157,33.8322,34.6009,35.9539,34.9183,34.2318,33.5793,33.9444,33.8595,29.478,28.3465,29.5809,27.3713,28.081,30.8149,27.5196,27.2396,28.7814,24.2512,25.5462,24.7653,23.1209,27.8906,26.4544,25.0738,23.5334,26.3145,25.2397,23.9429,22.9382,21.5415,26.7787,25.8001,25.0765,23.7108,25.2638
48324,99.24472,17.63632,27.6124,28.6322,26.9211,27.947,26.6057,29.4098,29.3893,27.3101,27.4975,27.1253,32.7231,36.2114,34.6134,32.813,35.8596,36.0545,35.1328,33.0069,36.0295,36.743,40.3164,38.1647,39.2192,42.2347,43.0299,41.4873,43.2646,44.4753,40.5851,41.0658,39.3884,40.6336,44.3743,40.8622,44.4267,43.585,35.0501,45.8054,43.7825,44.2347,34.4867,36.6217,34.6725,37.7409,39.3838,38.3025,38.023,37.6182,38.4075,34.105,31.5397,30.1691,31.9561,31.6265,34.3228,35.1413,34.6946,34.5176,34.2818,29.2401,28.9868,29.6035,30.0365,30.4347,31.0646,32.105,31.1361,29.6885,26.2974,27.1868,27.5811,27.431,28.1754,29.9314,27.9522,27.9535,28.7706
48325,97.93333,18.16667,23.9739,25.3587,23.6112,23.691,24.3256,28.2304,28.8079,29.6318,26.7382,27.4581,18.7864,23.13,20.9865,20.1684,22.6913,24.6974,33.0302,25.0346,28.3336,23.485,27.4959,35.6194,36.8769,35.8572,37.7884,39.9645,37.5573,41.0081,36.7254,34.3968,31.7689,40.2364,36.0536,40.9878,40.158,48.9187,40.2424,48.0821,41.7338,37.875,34.8283,35.4568,38.5901,33.3591,35.6343,36.8596,36.7148,33.9182,37.4271,34.358,26.286,27.8545,26.1908,28.5835,30.3406,32.7493,30.7864,28.6282,32.0986,26.8239,25.1851,25.3699,26.8937,27.5305,30.0767,26.2144,29.1477,27.8185,25.8686,25.8485,24.015,25.3798,27.6843,29.7038,28.0564,29.087,27.4169
48327,98.97694,18.79000,22.5545,25.5745,20.6697,21.952,24.5383,23.3491,23.5495,22.2058,23.8518,21.5493,32.0378,30.1277,26.6905,29.1968,29.8115,31.2526,28.772,27.6125,29.1449,27.7761,35.8877,33.0242,34.0522,35.8235,34.6343,36.6454,37.3972,38.4458,36.1533,34.1691,37.3079,37.7258,37.0703,36.4365,32.2572,39.3212,37.3774,33.0953,39.5038,45.0958,34.0511,31.4046,31.7894,34.6743,33.218,34.1438,30.1006,31.7431,31.0197,27.497,26.7146,27.9251,24.4596,26.2806,28.3622,26.9485,25.46,28.0082,27.1976,25.7476,25.8076,26.4189,25.0112,26.0118,25.3358,23.962,27.645,24.608,24.5773,27.0883,21.8546,24.9547,25.0349,23.8283,25.3427,23.7662,24.6962
48328,99.51667,18.28333,24.2499,24.772,23.7025,25.0132,25.56,27.4739,27.4913,26.7763,28.1777,25.9226,32.8659,33.3264,33.2731,34.8434,37.2058,41.0311,32.6035,36.9246,35.5451,34.5671,39.6084,41.5489,40.1359,38.2657,41.359,41.6851,39.9116,40.6626,40.5396,41.1408,34.0836,33.2447,41.0755,41.0803,32.3203,40.4727,41.3403,41.6611,33.2114,38.6912,32.4038,32.7769,32.6267,35.8079,32.2396,36.7339,33.309,32.149,34.4719,34.4254,30.0722,29.8001,30.8804,32.5648,31.6422,32.1871,31.7009,33.5258,31.4118,26.6528,27.1086,28.4895,29.8759,28.9582,29.938,28.3706,30.6551,28.4469,25.0662,25.1717,25.8897,27.8238,27.3491,28.0438,28.1691,27.4039,26.7431
48329,99.03333,18.56667,25.6503,27.9537,28.2362,25.7568,25.4107,25.9634,25.9808,24.6672,24.3667,24.0078,34.4365,33.1617,33.4943,32.2414,35.4863,33.4591,35.9372,30.609,35.4639,33.8356,38.2987,38.2238,36.7057,37.7288,38.7163,38.6523,39.3797,39.8619,38.5024,37.3304,36.894,39.6649,33.6289,38.3001,48.4196,38.0755,39.6584,35.522,36.5644,38.4564,34.6801,34.1323,34.4744,34.5319,33.7545,35.8052,29.7862,33.3808,33.8494,30.3676,31.0044,31.2973,31.5229,31.0899,32.297,32.9927,29.2815,31.0341,30.5997,29.355,30.2034,27.1349,28.1415,29.2115,29.5182,26.0103,27.731,27.7769,28.536,27.9654,24.9222,27.0813,26.2637,26.6897,24.0046,24.6711,24.1415
48330,100.16667,18.16667,27.3023,24.0251,23.3521,27.1569,28.6646,26.8469,27.8703,29.4794,27.645,27.9723,30.0751,31.189,32.2396,32.4942,32.7968,35.3973,34.9951,36.8122,34.2792,34.6891,36.6166,37.3102,38.2882,40.874,39.7376,39.9142,42.0288,38.6013,34.5681,36.9203,39.2127,38.4246,38.1739,37.7431,38.3122,36.9119,41.1103,35.1458,40.9758,36.2656,34.5073,33.8415,34.2774,35.0518,34.9262,35.5532,34.7532,32.256,35.2854,34.0316,25.635,29.2561,30.9396,31.5033,30.9718,31.978,30.3453,29.7983,30.3334,25.1612,27.3732,27.5374,28.8453,28.7437,29.0927,29.5048,28.1111,27.7625,24.5074,25.0307,25.7363,27.1233,28.1224,29.4022,29.5254,29.9088,27.8972
48331,100.76667,18.76667,23.2441,23.3902,23.6882,24.8369,25.8123,25.6419,26.218,26.308,24.3366,25.4796,31.1328,27.3468,31.7961,27.5471,33.398,35.5845,35.6503,33.0772,31.7792,31.2985,35.5054,35.7463,37.8362,38.3705,37.6668,27.8354,37.7556,38.8926,36.343,38.9505,40.0212,35.5334,39.0594,47.3489,37.1655,50.2644,37.2532,37.6891,43.0295,35.1032,33.2536,33.9656,31.9629,35.5828,37.028,35.6356,33.0392,36.2247,35.5607,31.5261,30.7685,29.5685,29.6019,29.1038,30.6301,30.4845,29.037,31.6103,30.9514,25.2168,27.0231,25.4858,25.9616,27.1785,28.2136,26.0486,25.9115,25.6988,25.318,24.3186,24.287,25.704,26.1665,26.9991,26.9291,24.6785,24.7986
48333,100.75000,18.86667,20.1817,20.1751,20.9231,20.8103,22.4746,23.6058,22.8462,22.8683,21.5003,23.1524,26.1206,26.1158,26.6361,30.8981,27.4932,28.2125,30.1395,30.631,31.1928,29.796,34.7758,33.1971,34.0165,36.8565,31.3067,36.6519,35.1852,37.9579,33.598,36.2934,35.1094,33.7002,39.4898,38.7774,36.809,37.2352,34.8605,32.2705,36.9317,30.3506,30.7787,30.2235,30.8909,28.7319,31.9762,31.2891,31.2486,31.4214,31.7784,28.2505,26.2579,24.9288,26.8011,25.7824,28.604,25.4918,24.9235,28.3006,25.7887,22.846,22.9005,22.3628,21.8739,26.6998,24.8942,23.413,23.2556,22.5331,24.2203,22.1323,22.1743,23.6022,24.9385,24.05,20.9709,22.2223,21.7739
48334,99.28333,18.31667,23.3672,22.8784,23.8057,23.0919,22.1756,24.7594,24.7931,23.0907,24.6322,22.8392,29.5638,31.9514,28.382,30.3729,32.0653,32.4581,30.9528,28.3219,36.9802,32.4996,36.0703,36.8069,36.7337,33.2403,38.4045,35.5195,33.519,39.0901,34.0672,37.0944,33.777,32.299,33.7913,36.1827,30.3045,36.9198,29.5415,37.8073,34.9869,33.7391,32.2458,31.5432,32.1387,33.2619,33.1432,33.6757,27.8795,35.3706,32.3857,28.5802,27.1583,27.1253,27.6139,30.1523,28.3342,29.7925,28.3556,27.9498,28.2,25.3148,26.1854,26.288,25.6219,26.8109,27.1475,27.1286,27.4338,26.2713,24.2761,25.0837,24.4744,24.6186,25.3092,26.7649,25.857,24.6182,24.7816
48350,101.73333,17.40000,24.0824,22.7678,21.2167,21.9212,20.3794,23.3953,22.5323,22.3086,22.6335,20.3902,32.8758,31.5223,33.6484,32.8697,30.3044,36.3881,32.4488,34.1154,35.0351,31.7959,38.0869,39.3877,39.0856,40.4619,40.6566,41.9585,40.8024,41.4665,40.0621,40.7732,48.0262,30.4129,29.8807,43.176,46.1737,37.3303,30.9504,36.4691,34.6285,36.0693,29.7246,29.2734,24.6667,30.575,31.2012,29.4463,29.9406,30.235,27.3155,29.6871,26.5383,24.4957,22.0864,26.2543,27.1563,25.7477,26.4108,24.7984,22.5656,25.1882,22.9046,21.6431,23.4781,26.1313,24.242,22.7971,23.1069,21.0687,25.6517,22.1195,23.1869,21.0122,22.7641,22.9952,22.333,23.3197,21.7982
48351,100.10000,17.61667,27.6557,27.1511,25.4062,27.9351,29.5635,28.5608,28.2831,29.0392,28.4375,27.9585,29.5521,28.1846,35.4707,38.3545,36.247,39.8662,38.4541,31.8143,35.4956,39.7956,35.9533,37.3546,37.3071,36.5221,42.4845,42.1921,43.1525,39.765,40.4672,39.3207,38.5498,38.5703,38.8003,39.5231,41.6321,40.4284,40.1005,39.6089,40.0074,40.0909,34.9192,34.5802,35.8353,36.4271,35.0469,36.0766,35.2666,35.1226,35.099,35.4363,30.8464,30.2461,33.131,33.8524,33.7709,34.0902,33.8832,33.6747,34.9635,27.7237,27.7695,30.6023,31.0799,31.5613,31.8899,31.1658,31.6108,32.9624,25.6314,26.8426,29.7217,28.6354,29.3159,30.3032,29.7318,29.6024,30.7456
48352,102.71667,17.86667,28.6051,28.2346,29.0847,29.6158,29.9525,31.0659,30.8403,29.7951,28.1455,30.5043,33.6788,35.1586,32.5468,36.324,37.355,41.3943,40.7427,33.5295,33.9755,33.8902,37.2357,37.5856,38.9909,40.3664,42.0256,37.3221,40.9471,46.3339,38.6551,39.601,35.6855,36.0514,37.3695,39.5739,37.5013,37.0528,38.8141,30.5161,39.117,30.7072,31.4905,31.2789,34.3009,36.1007,35.9,36.0343,35.7007,34.4854,33.1942,32.3034,31.3561,30.1106,31.3845,32.8084,33.2818,32.9069,32.6612,29.496,31.0465,29.3202,28.6472,29.9228,29.6288,31.341,30.9837,30.3552,27.8989,28.8458,28.5024,28.4101,28.7504,28.7412,30.7035,28.5024,29.2352,27.4786,28.3713
48353,101.73333,17.45000,24.8023,23.5207,22.1291,22.8866,21.2612,24.3084,23.423,23.3143,23.4977,21.3076,33.5808,32.282,34.5556,33.7923,31.3587,37.154,33.3684,34.9667,35.7494,32.7308,38.7779,40.1019,39.7925,41.2256,41.4098,42.7405,41.5458,42.2395,40.8006,41.5372,48.8146,30.9298,30.5122,43.8974,46.883,37.9893,31.4725,37.0586,35.2226,36.6762,32.4121,32.659,28.3065,33.5542,34.3233,32.5086,33.2081,33.1088,30.723,33.2054,28.238,26.5622,24.6276,28.1962,29.0397,27.8911,28.6452,26.8232,25.2155,26.4602,24.3994,23.3598,24.9856,27.6507,25.6304,24.3969,24.6263,22.7195,26.5798,23.3438,24.4551,22.4685,24.1947,24.2473,23.7309,24.5519,23.0993
48354,102.80000,17.38333,28.0056,25.2667,27.9516,28.6258,28.611,30.075,29.6072,29.7152,27.5246,28.253,35.8431,36.359,38.3585,38.4241,33.1318,36.9868,39.9687,35.9099,37.3248,39.3133,40.6113,39.0197,40.5085,36.1044,42.4139,40.5747,37.7281,37.8528,44.0664,31.2785,34.2026,39.0744,38.7146,33.7614,35.5686,41.5196,37.1853,40.8205,32.5073,46.3326,32.6048,31.8951,32.1542,33.9022,35.769,32.6404,34.2406,32.6051,34.3776,33.1249,29.7035,28.0753,30.2096,30.2627,31.3356,30.7433,31.4189,28.7579,30.5403,27.887,27.6897,29.1921,28.3534,30.092,29.7444,29.8714,28.3671,28.836,26.2554,27.644,27.3604,27.6792,28.7257,29.0707,28.9295,27.5807,28.2396
48355,104.05000,17.11667,23.7733,23.9744,25.4711,25.2941,27.2003,27.4345,26.8297,27.437,27.1574,26.9608,29.6097,27.7638,32.6364,30.931,34.2812,37.5606,36.3019,37.1175,39.3588,36.0699,33.8651,34.0376,36.0503,33.6946,38.9419,38.4,39.9006,36.7868,35.9262,27.7663,28.3794,31.9568,34.4202,33.9534,37.1584,35.391,33.544,34.0644,31.3342,37.8579,28.7836,31.136,29.1912,30.3398,31.1484,31.915,30.5078,32.3977,29.5177,30.8052,26.6412,26.4107,26.5284,28.2739,28.9487,28.9522,28.435,27.7379,27.1775,25.8483,25.7973,25.8486,27.5736,27.9237,28.683,27.8276,26.1349,26.9842,23.4938,24.8853,25.3457,25.9993,27.028,26.4879,27.6593,27.7638,26.5384
48356,104.13333,17.15000,26.5387,25.3426,27.4228,27.8584,27.359,29.2403,28.0143,27.7396,28.6244,27.4574,30.4804,28.7141,33.2387,34.5179,31.9015,36.7861,37.9313,38.1255,37.672,35.4703,32.3941,31.4547,35.2774,36.3167,34.9177,35.9919,37.2447,36.9508,38.2525,30.0611,29.9538,31.7495,30.8925,32.2215,36.069,33.4677,30.0359,33.9605,32.9598,36.3958,30.698,30.6271,31.2512,33.1199,32.5026,32.8369,31.9995,32.8613,33.1846,32.6373,28.8268,28.7521,29.1187,29.5526,32.5407,30.4396,30.3758,30.8377,29.1852,26.7415,28.1226,27.9602,28.4481,28.4738,28.8296,28.7827,28.103,27.912,25.6501,26.6744,27.9263,26.6781,27.4774,27.7586,27.7888,28.944,27.9807
48357,104.78333,17.41667,27.0608,27.1552,28.5119,28.3758,27.8571,29.4865,29.1131,26.166,28.3263,28.9512,27.5612,34.5835,31.308,32.631,37.4437,31.4926,36.4408,31.1803,33.2862,33.4918,37.5184,28.2187,33.9601,33.3708,36.4123,39.5251,37.7381,38.5207,38.6677,37.5803,28.4635,35.1313,36.7722,37.1227,39.4682,37.0475,44.2504,36.5921,32.4181,36.5683,30.4275,30.7051,32.1427,34.0687,34.7034,33.6564,34.0264,31.3704,32.4587,33.0161,29.6908,30.1777,31.4489,30.8194,32.6165,30.6891,32.6604,30.9937,30.356,28.3128,29.2518,29.403,28.4011,31.4266,29.3086,31.7616,29.3753,28.7685,26.7385,28.2178,28.1507,27.049,29.2586,27.3581,28.7958,27.4714,27.4501
48358,104.79000,17.25000,24.0245,25.3402,26.3808,25.5859,24.9248,26.8799,27.202,23.7833,26.0669,26.782,24.504,32.2589,29.3961,28.8884,34.8181,32.3694,35.4181,30.5411,32.5973,31.6072,31.8464,28.5639,32.4069,34.5084,38.4717,27.5106,31.0677,37.9052,35.5456,37.3982,30.474,34.7867,34.6215,36.8224,36.9885,35.3933,37.5507,31.5257,30.1882,30.9895,29.1196,27.351,28.8161,31.9414,31.1323,30.4456,31.2605,30.4182,30.3716,31.1657,26.447,26.9012,27.2881,28.3943,28.3982,28.0166,29.8096,27.9159,27.5955,25.1424,25.8295,26.2492,25.9003,28.4106,26.0592,27.3407,25.6262,25.7336,23.5066,25.2909,24.131,24.3201,25.823,24.7858,24.5757,23.9763,23.9211
48360,102.42944,17.23250,25.7613,22.8232,25.6798,26.077,25.53,27.1416,28.2838,26.9169,26.9214,24.8493,35.9065,34.3903,33.2936,38.3017,35.0313,38.3741,39.1132,38.7241,36.8293,32.8423,37.8681,36.6956,37.8674,33.9397,41.4033,39.8429,40.7183,36.566,31.5471,41.0004,29.0595,32.1315,35.6793,37.7456,33.5949,35.0728,34.9171,34.6559,36.493,32.6361,29.5577,27.7617,30.0526,30.2949,31.305,33.023,32.12,30.7755,29.8074,32.167,28.7798,27.1093,28.6165,29.1431,29.7288,29.3634,30.7227,28.4322,27.8319,26.4392,25.8981,27.2425,26.9049,27.5007,27.1876,28.1532,26.7331,25.6308,25.1175,25.7349,26.1356,26.674,25.7758,27.6772,27.7842,26.1222,26.1999
48372,99.10000,17.78333,29.0871,28.3897,27.394,26.1268,30.0541,28.1636,30.2652,28.9163,27.8354,27.452,36.2821,35.6962,36.4401,32.6945,37.8679,37.8015,37.1399,35.9974,37.2553,36.5836,38.4798,38.0998,39.7357,42.0352,41.4114,42.7868,36.8978,44.5575,42.3522,40.7246,34.8168,39.4076,42.6731,40.1256,31.0079,43.1317,40.3173,44.1934,41.4849,34.5931,40.1301,38.2772,39.3166,40.9146,40.5134,39.6594,41.6649,40.0959,41.3877,36.9407,30.9732,33.2994,36.0231,38.3218,37.9361,37.8506,38.3538,36.5765,36.6245,31.0042,26.1188,30.8992,33.3223,33.0789,33.7757,35.3486,33.322,32.5337,29.9249,28.9812,28.3113,31.0095,29.5317,32.2375,29.896,29.2582,29.5626
48373,99.86667,17.16667,26.9938,25.5848,26.006,27.5448,28.5492,27.7868,28.4945,28.9825,27.924,28.5207,32.6573,35.1301,35.7262,33.4113,36.3872,37.644,34.4755,34.9762,32.6573,34.1798,38.6784,39.2538,36.7848,39.0091,40.9359,40.5395,41.8532,39.5803,39.5706,38.424,36.6485,34.9856,38.08,36.3327,38.8403,38.3223,36.1423,35.2063,39.8822,38.2228,31.0076,31.4628,32.8359,33.2546,34.0714,35.2455,34.0943,32.9139,32.8714,33.2904,28.4356,29.7599,29.5114,31.0072,32.4381,32.7227,32.695,32.6099,31.3111,28.3252,28.3502,29.542,30.3034,29.9876,30.8618,30.8735,30.5158,30.3196,26.9617,26.1731,27.6696,30.0723,29.2222,29.9906,29.0138,29.3767,29.0695
48374,101.24944,16.77361,23.7514,23.7142,23.7912,25.496,26.4201,26.5234,26.7181,26.7532,24.3514,25.1296,28.9182,29.2239,28.628,33.0108,33.7011,33.9113,29.3857,30.6295,30.0901,33.729,33.6331,36.294,37.4195,39.6768,41.5397,40.4134,37.4971,38.2335,37.7214,40.0424,29.6908,26.8961,33.9255,34.4363,35.3029,36.8409,37.2032,36.6466,36.3955,30.8736,29.8357,28.1971,31.791,31.892,32.4477,33.7034,33.2251,30.0547,33.0489,31.0418,27.8602,27.4037,30.2204,28.4946,29.6752,29.5958,29.9089,29.5196,29.0731,24.3033,25.3042,25.0811,25.4858,28.0292,27.1519,27.4375,27.8478,26.7088,23.7663,24.6858,24.9457,24.8253,27.3065,25.2632,25.2416,25.5554,24.9103
48375,98.55000,16.66667,26.2122,25.9482,24.8899,22.8991,25.9137,24.7051,24.9164,27.131,25.2889,24.6332,24.8979,23.8282,29.0354,33.365,35.6078,33.5926,34.3655,36.5213,34.7705,28.6262,32.7887,33.8967,34.224,40.846,43.7482,43.5675,43.7294,42.6587,43.9985,37.1692,35.9341,41.6553,36.1564,37.6035,34.0888,43.4052,42.2526,41.5099,38.9379,40.2903,33.1085,33.1378,33.6851,39.6238,37.5893,38.7558,38.1384,40.4884,34.7751,38.4031,29.8183,29.5222,31.038,32.7217,30.5227,31.3873,33.1166,32.1926,31.1676,28.5016,29.6775,27.6736,27.5532,29.5492,29.4043,31.4294,30.2186,27.7767,28.3115,26.7991,25.1906,27.0339,28.4831,24.5547,26.3231,28.6358,23.7876
