stationID,lat,long,hidxbc_date_1_time_00Z,hidxbc_date_1_time_03Z,hidxbc_date_1_time_06Z,hidxbc_date_1_time_09Z,hidxbc_date_1_time_12Z,hidxbc_date_1_time_15Z,hidxbc_date_1_time_18Z,hidxbc_date_1_time_21Z,hidxbc_date_2_time_00Z,hidxbc_date_2_time_03Z,hidxbc_date_2_time_06Z,hidxbc_date_2_time_09Z,hidxbc_date_2_time_12Z,hidxbc_date_2_time_15Z,hidxbc_date_2_time_18Z,hidxbc_date_2_time_21Z,hidxbc_date_3_time_00Z,hidxbc_date_3_time_03Z,hidxbc_date_3_time_06Z,hidxbc_date_3_time_09Z,hidxbc_date_3_time_12Z,hidxbc_date_3_time_15Z,hidxbc_date_3_time_18Z,hidxbc_date_3_time_21Z,hidxbc_date_4_time_00Z,hidxbc_date_4_time_03Z,hidxbc_date_4_time_06Z,hidxbc_date_4_time_09Z,hidxbc_date_4_time_12Z,hidxbc_date_4_time_15Z,hidxbc_date_4_time_18Z,hidxbc_date_4_time_21Z,hidxbc_date_5_time_00Z,hidxbc_date_5_time_03Z,hidxbc_date_5_time_06Z,hidxbc_date_5_time_09Z,hidxbc_date_5_time_12Z,hidxbc_date_5_time_15Z,hidxbc_date_5_time_18Z,hidxbc_date_5_time_21Z,hidxbc_date_6_time_00Z,hidxbc_date_6_time_03Z,hidxbc_date_6_time_06Z,hidxbc_date_6_time_09Z,hidxbc_date_6_time_12Z,hidxbc_date_6_time_15Z,hidxbc_date_6_time_18Z,hidxbc_date_6_time_21Z,hidxbc_date_7_time_00Z,hidxbc_date_7_time_03Z,hidxbc_date_7_time_06Z,hidxbc_date_7_time_09Z,hidxbc_date_7_time_12Z,hidxbc_date_7_time_15Z,hidxbc_date_7_time_18Z,hidxbc_date_7_time_21Z,hidxbc_date_8_time_00Z,hidxbc_date_8_time_03Z,hidxbc_date_8_time_06Z,hidxbc_date_8_time_09Z,hidxbc_date_8_time_12Z,hidxbc_date_8_time_15Z,hidxbc_date_8_time_18Z,hidxbc_date_8_time_21Z,hidxbc_date_9_time_00Z,hidxbc_date_9_time_03Z,hidxbc_date_9_time_06Z,hidxbc_date_9_time_09Z,hidxbc_date_9_time_12Z,hidxbc_date_9_time_15Z,hidxbc_date_9_time_18Z,hidxbc_date_9_time_21Z,hidxbc_date_10_time_00Z,hidxbc_date_10_time_03Z,hidxbc_date_10_time_06Z,hidxbc_date_10_time_09Z,hidxbc_date_10_time_12Z
48420,100.76167,13.51667,29.1684,29.0277,30.167,31.3624,31.3232,32.6911,32.5239,30.0963,29.7661,29.956,36.0432,36.2428,36.2249,38.1983,37.3242,39.1259,38.1759,36.6442,38.4462,39.0879,43.6576,44.0639,42.7993,41.1757,39.8409,42.4481,41.1903,42.2144,46.1191,44.6993,32.803,39.7488,38.4187,34.8679,38.8441,34.9458,37.6213,46.3712,45.6267,48.5365,34.893,39.2097,32.7937,35.1145,36.8033,29.9814,26.1186,32.4086,30.7364,33.1311,31.3941,28.1069,33.1508,33.6777,31.3936,32.4614,31.1073,32.6144,31.314,26.1125,30.1325,30.697,31.6046,31.5053,29.8882,28.7124,29.0843,27.4472,28.7083,28.5786,31.5737,31.505,30.7451,31.7539,29.9187,29.1298,29.3154
48421,98.63639,15.74222,23.9127,24.9641,25.7144,20.7178,24.7144,26.536,26.2526,26.161,23.6016,26.3401,30.1279,28.9936,30.5596,28.9032,29.8122,35.4675,32.6758,31.9943,30.4744,33.6961,32.9619,41.6848,40.7761,38.5302,36.9927,39.9409,43.8523,29.3877,41.2393,35.5967,34.5655,44.1252,40.9628,26.9362,37.6607,32.0443,29.005,39.2209,32.6016,42.1632,35.5779,35.0636,32.3752,34.1255,39.7165,33.0523,33.0856,29.9313,25.8601,34.3126,30.5663,32.5383,29.8478,31.7729,30.7535,29.6922,32.5044,31.3071,32.6221,23.8235,29.391,26.3484,27.1776,27.6219,27.4223,28.5403,28.3093,28.7733,25.5298,24.279,23.2457,24.6265,26.9186,25.3341,25.3163,26.5971,23.5367
48425,100.13333,14.46667,29.1999,27.5099,30.1313,30.6195,29.8066,28.5053,29.4853,31.3726,30.6827,30.6401,35.6898,38.0292,35.5323,38.7288,37.9178,36.3489,37.0186,34.5374,37.6367,37.95,37.8144,37.9674,37.2011,39.203,40.6648,39.1326,39.3942,40.8784,38.7675,36.7223,35.4212,34.2449,40.0173,38.7881,31.2517,34.6479,35.664,35.4589,42.5143,39.1393,32.7117,35.7586,35.2697,34.233,33.9204,36.1371,32.94,34.0688,34.558,34.5606,29.8163,31.6982,30.3447,30.6328,29.26,29.5354,31.3804,30.2063,31.9905,30.4939,31.0381,30.2463,30.5251,30.1769,29.3112,30.6457,31.0862,30.1244,29.9691,29.3751,30.697,29.7482,28.6955,28.8594,30.4287,30.0489,30.3821
48426,100.61667,14.8,26.8724,27.489,29.0945,28.2121,28.616,27.9465,28.2373,28.5217,29.1597,29.6462,35.5202,33.242,36.6062,37.3181,38.386,38.6324,37.7565,36.7185,38.6586,39.1993,36.5616,38.1627,37.3212,38.8076,40.5018,39.4968,38.9264,39.6959,41.0438,40.1272,35.8364,36.3016,36.6989,39.4219,32.6699,36.7069,33.9795,38.1152,39.4551,41.1386,33.819,36.3404,34.077,35.3441,33.0983,34.1818,32.7141,34.2421,33.7926,32.0358,30.7672,30.8074,33.2973,31.7414,31.7735,30.9938,31.0283,29.1163,31.8302,27.0884,30.5347,29.9883,29.5963,28.7378,29.21,29.3472,29.6389,31.168,27.7561,29.2364,28.5399,28.3651,28.6038,28.4622,28.4399,28.7031,29.3216
48427,99.86667,14.3,27.7786,28.8778,28.975,29.8026,28.1927,26.7081,27.8561,29.604,30.073,28.5333,34.6596,36.8335,37.0003,37.3095,37.179,36.2824,38.3511,37.9414,39.9307,37.5374,36.6772,38.1647,39.5283,38.8392,36.4426,39.1773,38.5245,38.4452,39.9017,40.7799,33.1535,37.2938,39.0611,36.1574,34.2066,31.5999,35.873,37.0128,36.2492,35.3462,33.5476,34.2022,31.8501,30.8527,30.5414,29.1509,30.9232,28.6242,31.2428,25.2771,28.0578,27.7681,29.1236,28.5048,28.6463,27.2531,27.3433,27.8744,26.5029,28.3927,29.6744,28.6412,28.1361,28.4253,28.5803,29.2534,29.6474,28.9558,28.9797,29.4672,29.4505,28.7467,27.6785,28.7363,29.7906,28.1584,29.376
48429,100.7675,13.68639,26.9993,28.4213,29.4655,29.6406,30.0867,29.6399,30.009,29.1621,29.6123,29.4691,34.2397,34.542,33.8758,33.5792,32.9241,36.1707,35.9736,35.1237,35.1758,35.731,37.5226,38.5616,38.2419,35.7596,34.2449,36.9801,34.7861,39.9013,37.4227,43.1167,29.1679,36.48,33.4305,29.0627,32.8306,29.9618,30.8987,42.5502,36.9213,41.1456,33.0029,30.6712,34.299,29.6619,30.3798,29.2552,27.3808,29.9828,30.8103,28.5122,31.2327,31.1623,28.7873,29.8968,28.5412,28.7949,29.3903,29.8179,30.6241,27.1541,29.4375,30.241,29.5772,29.3377,28.3778,26.9979,28.1264,27.7894,26.9887,27.629,29.7859,27.8737,28.4175,28.5243,28.0327,27.9926,28.4797
48430,101.36667,14.05,26.4877,27.3711,29.1525,28.9443,29.6217,29.7299,29.8568,28.9069,28.5212,28.5917,34.3756,34.5708,37.3302,37.8234,37.3438,36.3589,37.0539,37.3078,37.1815,37.2345,37.6426,37.0848,39.7831,39.726,39.3164,39.09,39.2025,40.8351,40.5968,39.9178,36.2564,37.7028,39.56,34.5609,36.9346,37.45,36.1674,39.6902,40.6965,42.311,32.2031,34.1368,32.6679,29.214,29.0774,30.3302,30.4527,30.0686,34.4982,34.8455,31.4708,31.9376,31.4649,30.1344,31.5286,31.0068,30.5809,31.2413,31.5427,29.0227,29.3599,32.2556,30.8718,30.6151,30.4439,30.1464,30.4521,31.0168,28.4151,28.8653,29.4799,29.4378,29.9647,30.1389,29.0909,28.4761,29.0845
48431,102.07667,14.96278,25.8843,26.7555,27.599,27.3916,27.043,27.4085,27.2388,26.7532,27.7754,25.7606,31.6031,34.1024,36.4968,36.1039,36.0429,32.4166,36.5835,35.4158,36.3089,36.7711,34.4417,39.5772,41.826,33.1273,40.8264,37.619,39.9674,40.9256,40.6232,41.3714,33.0328,37.5436,38.8125,35.3151,37.0573,35.5925,37.5337,34.9748,35.3975,32.5928,32.5541,31.5485,32.9501,33.8708,33.8839,33.5409,33.8996,31.458,32.1654,34.1318,28.7175,30.6569,31.2166,31.4508,30.047,27.6828,29.9947,31.0505,30.7641,28.817,28.7734,30.6352,29.6716,28.7052,29.0136,29.2453,29.3197,28.6849,27.622,28.3434,28.4785,27.7884,27.6863,27.3752,27.1998,27.5268,29.1491
48432,103.5,14.88333,26.8424,27.6856,27.9671,26.9062,28.1858,27.5481,26.7891,27.8469,27.8383,28.509,34.6298,33.2141,36.9057,37.7067,37.6887,33.0177,31.5688,34.7687,32.7828,34.494,35.6513,37.5788,39.7325,39.2495,36.1203,34.7919,36.9067,39.6625,39.9694,41.9393,27.4928,30.8112,32.69,33.4616,38.2233,36.6509,33.2524,35.1241,37.6855,37.929,28.2344,31.0165,31.7208,32.9744,31.0451,26.8853,33.2303,32.7907,32.5353,32.5573,27.5842,29.1779,29.5322,27.2613,27.3705,28.6185,28.3555,29.9682,31.0524,27.4909,28.1729,28.1526,28.7174,27.8186,28.2735,27.9875,26.4511,30.3059,27.122,27.8019,27.265,27.9184,26.7026,27.7199,27.4118,26.3272,28.5386
48433,103.45,14.88333,25.7948,26.6155,26.8717,25.6792,26.9754,26.5049,25.7414,26.6917,26.6227,27.2424,34.5796,33.0642,36.9194,37.7508,37.7121,32.8707,31.3615,34.6596,32.545,34.3278,36.1126,38.1189,40.3611,39.8606,36.6008,35.2207,37.4202,40.2867,40.6058,42.6607,28.1987,31.6977,33.4495,34.2388,39.1961,37.4645,34.0451,36.0476,38.6295,38.8347,26.8261,29.3449,30.0106,31.0537,29.4715,25.6123,31.3016,30.8933,30.891,30.9627,25.177,26.8363,26.752,25.0174,24.7403,26.1323,25.9617,27.4683,28.3069,25.8077,26.4905,26.2989,26.8767,26.1577,26.6262,26.0977,24.6026,28.5833,25.9518,26.363,25.8453,26.4015,25.1489,26.4246,25.9867,24.9825,27.0025
48434,102.16861,14.71889,24.8824,26.2184,27.0235,26.4081,26.865,26.9938,26.6807,23.6025,26.3965,24.5169,34.2649,35.207,37.3357,36.215,35.8798,35.4631,37.8276,38.1374,37.4276,38.2455,36.2951,37.9749,40.7782,39.7971,39.0482,38.983,39.5768,42.0522,40.1439,42.7378,34.7484,39.564,37.9147,41.0461,38.5443,34.2381,38.0919,39.8752,32.769,37.4584,33.3398,32.3135,32.7418,31.1762,33.5447,32.7692,34.4023,28.1353,32.2319,32.1056,29.1865,29.9762,31.0025,28.2798,28.4426,28.1036,27.0893,30.9426,29.7852,28.4863,29.1472,29.2836,28.5366,28.9654,27.9654,28.8657,27.9516,28.9608,27.4511,28.5507,28.2603,25.5454,28.2543,26.6436,27.6028,27.3005,27.4459
48435,101.41667,14.7,22.3978,22.5456,23.1127,23.7954,24.0384,24.0052,23.7817,23.0381,22.7246,24.4862,30.8913,31.0474,29.7256,33.1612,33.3232,31.8399,32.1188,32.6383,35.1531,32.7664,33.9046,33.7658,33.6723,35.7861,36.7712,34.9386,36.738,37.5942,37.3338,33.5878,28.1704,33.7965,32.2321,34.5594,30.5739,38.2023,30.3243,30.8926,38.1791,34.8517,29.2967,29.4795,29.6449,26.6578,27.4493,23.4523,26.2417,31.1657,27.9267,29.9653,26.388,25.2266,26.9119,26.0175,25.9702,24.8862,23.8644,23.8183,24.3879,24.52,25.2412,24.7488,24.093,24.5144,24.3631,24.2563,24.1446,24.0842,22.9136,23.6559,23.5728,23.7793,23.961,23.3637,22.769,22.9401,23.0363
48436,102.71667,14.61667,24.7105,25.9099,27.3817,27.4723,27.516,26.6464,26.7995,26.0997,26.3839,26.7183,30.6615,33.7077,35.901,33.7815,36.5398,34.4971,34.8286,35.7947,36.0804,33.5049,34.9058,38.0974,39.5224,37.8975,39.7449,39.1756,39.2081,38.1413,41.1935,42.8558,33.4692,37.4363,32.4311,36.178,36.4072,33.6864,28.2379,35.6039,31.2391,37.4515,28.7756,27.6222,30.8534,28.8386,30.7966,28.8162,29.6863,26.4347,30.3488,31.4898,26.3489,26.2599,29.3402,27.2025,26.8285,25.544,27.0333,25.7484,26.7208,26.87,27.1005,27.8936,27.4528,26.9071,26.7737,26.1867,26.975,28.2901,25.798,26.2765,27.3334,26.3499,26.495,25.9324,26.5384,25.8154,26.5081
48437,103.24417,15.2275,24.5551,25.7386,27.108,25.3981,27.4356,26.487,25.7617,25.4879,26.4818,26.5944,34.4807,33.6956,33.7757,35.5746,35.0233,32.6931,32.3384,31.8367,33.7418,32.9452,36.6058,35.8892,36.8352,37.6832,39.2842,35.8521,36.3675,37.7596,41.7662,40.4583,25.1943,28.3221,38.3667,35.2346,37.3475,29.4379,36.4236,36.5741,30.1197,33.1163,29.1644,27.9888,28.9207,30.8008,34.7844,31.6287,29.9431,28.5309,33.1501,31.6313,27.2262,26.3373,26.7905,28.4299,28.9198,26.149,26.8273,27.5823,29.1187,26.3092,25.9748,27.1362,26.1614,26.206,26.7941,27.2508,25.7703,28.9727,25.5587,25.6251,25.8454,26.2391,25.2022,26.2078,26.4683,25.2479,27.1631
48438,100.03222,13.40777778,28.1347,30.4493,29.4964,30.6697,27.65,29.7446,29.2106,31.0618,32.3156,29.0333,35.4381,35.9042,37.4986,37.756,35.418,36.207,35.3448,34.9716,36.3528,36.4558,33.4017,36.251,38.0908,37.6416,37.2912,38.3876,34.7818,36.4937,37.7942,39.3975,32.647,36.5295,36.6276,34.6599,34.0053,35.8949,35.0048,34.173,37.4324,33.095,32.5445,34.404,33.3954,32.8725,32.7111,34.5953,33.0791,35.4379,32.0141,32.5179,29.9932,33.8089,33.436,32.1852,32.6536,30.6126,33.3168,32.0183,34.2613,32.2568,33.4494,35.3286,31.5486,33.3227,29.6369,31.3957,33.6521,33.5287,32.1929,32.4754,33.3122,29.1326,31.0054,30.3835,33.5057,32.1929,32.7792
48439,101.70722,13.98333,23.7582,25.501,26.1202,26.9539,24.1171,27.3411,26.0769,25.3798,25.8485,26.0904,32.3188,33.9795,35.6803,37.2741,36.9764,36.7885,29.4799,36.1971,35.6476,35.6941,37.6155,36.7441,38.2986,38.3503,39.3132,36.8044,39.4144,39.3658,40.8345,42.1348,36.0417,36.5304,36.4208,39.2767,35.3659,33.4182,37.281,37.7025,38.9842,39.3785,30.7902,32.8053,33.1794,29.1293,31.2765,24.1219,27.1965,30.4334,27.9746,30.318,27.8784,30.2708,30.8184,27.5885,27.0455,27.2848,27.1162,27.3982,28.7459,28.3764,28.9805,28.402,27.7514,28.0665,27.2667,26.6365,27.205,27.6149,25.9986,27.5049,28.2061,26.8032,27.5313,27.477,25.914,27.1105,26.919
48440,102.03471,13.78888,24.9891,25.7854,27.026,28.223,26.1235,26.6737,25.9395,25.7144,26.7952,27.1801,34.1067,34.5208,35.9493,37.7376,35.8089,37.74,31.1894,36.5081,35.9632,36.0257,36.6484,36.8774,38.7589,35.6904,32.4542,29.9272,35.6616,37.5469,41.4851,42.2929,35.0553,36.0457,37.4181,34.9743,37.2043,34.9415,30.8905,37.9966,38.0002,40.8165,32.3355,32.3513,30.9513,28.5814,30.5504,29.806,30.1036,28.7805,28.4789,29.9262,26.538,30.4888,30.7518,29.2733,27.0709,24.9313,27.8158,28.571,28.9163,28.8658,27.8688,28.6705,28.1211,27.8596,27.1672,26.9908,27.0904,27.0047,25.5592,26.9233,26.8257,26.2978,26.0537,26.6238,26.6765,26.7331,26.6704
48450,99.53333,14.01667,28.9965,28.9054,29.7775,30.6119,30.7421,29.3985,30.5871,30.5552,29.2356,29.3733,34.6924,38.0964,37.367,37.9829,39.397,36.4952,37.3102,38.2842,39.8612,38.877,40.2776,40.8673,42.2067,41.0657,39.0489,39.117,39.708,42.1976,42.2366,42.9083,32.8181,39.2055,35.1473,32.6901,29.5501,40.4161,38.1176,30.7519,34.9137,35.8724,29.6144,29.6582,28.1753,31.603,31.9727,34.8884,33.6392,28.9666,34.584,41.694,30.7868,29.7255,33.0482,31.0277,34.0196,31.6122,34.0927,31.654,30.0442,28.8874,31.6072,29.2141,30.9688,32.2397,31.2424,31.4664,31.3063,30.7254,29.4955,30.1467,30.702,30.2822,31.4977,30.9095,30.0685,28.9094,30.304
48451,99.96667,14.01667,27.4172,28.0921,27.8,28.6833,27.0616,26.5696,26.4706,28.8564,28.3758,28.515,36.1504,37.3853,36.9558,37.9813,36.6263,36.4301,37.1367,37.7116,38.614,37.9985,36.6806,37.1815,38.3929,38.3015,40.173,39.1309,40.9557,40.572,38.548,38.6484,34.4298,33.9484,34.2156,35.7635,35.4035,30.8758,35.9376,39.7126,38.9337,36.6174,32.5387,30.4848,34.2942,32.4423,31.0282,30.3665,31.4937,30.9224,29.9682,33.2457,28.4618,27.576,26.434,30.4318,26.7315,27.7243,26.5893,26.5262,24.3943,28.1636,28.3766,29.1159,28.2667,28.2995,26.5579,28.8528,29.1135,27.7655,28.2213,28.2901,28.778,26.7957,26.1921,27.4216,28.8219,29.3186,28.1204
48453,100.61667,13.66667,25.6646,26.3569,27.7316,29.3994,29.1014,31.6281,30.2887,27.8234,26.5507,27.0404,39.1157,39.0344,38.3613,39.1053,40.1894,39.9829,40.0594,38.8274,40.9016,40.9374,52.8757,56.5024,48.0452,46.4275,44.381,45.1214,45.3722,49.0072,58.017,57.5746,39.6326,44.2064,40.8635,39.2343,39.1564,32.4861,45.1905,45.8525,50.4108,55.3143,33.2411,41.6428,33.3867,36.0784,34.3268,30.9401,30.407,34.4287,32.8867,41.1075,31.5547,30.0149,31.2474,30.2465,31.2673,30.7265,29.3793,30.3676,27.6764,25.3456,28.5604,29.1818,29.5252,31.3807,28.8426,27.3082,27.4156,25.6253,27.6777,27.4339,29.3105,28.791,29.677,29.979,29.1858,28.0489,27.2559
48454,100.56806,13.70694,27.3165,28.2313,29.4966,30.4984,29.6556,30.1237,30.3841,29.8934,29.5143,29.7983,34.6771,35.5764,35.2732,35.2558,36.3104,37.8998,36.0117,35.9455,36.5506,37.2681,38.5064,42.0246,42.4008,37.9884,36.015,38.9976,39.7273,42.7346,40.4315,41.7502,31.5317,35.6595,32.3002,34.9745,30.8476,36.3853,35.1134,42.3895,38.5748,41.3406,29.4304,32.9577,49.3489,28.5057,33.6896,28.5573,29.3616,32.5788,36.1958,35.3988,,,,,,,,,,,,,,,,,,,,,,,,,,,
48455,100.568,13.706,26.8533,27.7856,28.9802,29.9792,29.1577,29.6451,29.8566,29.355,28.9735,29.2378,34.4517,35.3453,35.0497,35.0233,36.0565,37.6322,35.7677,35.7058,36.3016,37.0068,38.5693,42.0999,42.4777,38.0556,36.0749,39.0651,39.7978,42.8141,40.5032,41.8266,31.4504,35.7083,32.0924,34.8333,30.6221,36.335,34.9903,42.6835,38.5929,41.534,29.2175,32.9948,51.6449,28.0433,33.7383,28.0647,28.8709,32.5701,36.5561,35.5753,28.7409,27.2502,30.3146,27.6643,29.7306,29.5384,28.9813,28.2003,29.0372,29.178,29.1698,29.1891,28.7344,29.6945,29.2259,28.0408,28.7354,28.6007,27.9616,28.0284,29.6709,29.0952,28.9849,28.8247,28.3586,28.9985,28.7379
48456,100.605,13.91917,25.1022,26.7072,26.2768,28.2311,27.4707,28.289,27.5367,26.4268,26.3501,26.8992,36.5831,35.7237,36.3356,35.933,35.3768,35.7502,36.0126,36.5573,38.2958,38.132,35.4818,38.5465,37.386,39.0842,38.5287,36.0196,37.4072,38.5949,38.275,39.6085,30.8459,33.1584,35.0397,24.0,32.4792,32.7098,28.5464,31.6081,38.0894,39.2042,30.4107,29.4131,38.4682,29.0894,25.5654,24.4837,25.9794,25.5734,26.387,26.9158,26.1897,23.8958,27.5929,27.9158,27.2625,26.2362,26.647,25.9129,26.5862,25.5492,26.5076,27.3066,27.3837,26.7477,26.8759,25.824,26.1902,24.6203,26.8601,25.4152,26.6138,26.1528,26.9446,26.547,24.7699,24.8559,25.0226
48457,100.64944,13.37722,32.6514,31.0596,31.7092,34.4189,33.8379,34.0166,32.8648,32.7293,30.8568,30.4361,33.3369,33.754,35.9386,37.3124,34.945,34.7072,36.3861,33.9784,34.414,34.4465,37.4823,38.3779,37.8012,36.8911,35.6988,35.991,36.0401,36.72,39.5803,38.3289,34.5746,35.4336,32.7179,33.0129,37.3305,36.8816,38.1069,32.6362,38.1416,38.9966,33.7315,35.1821,34.4927,32.5651,35.2197,30.8769,33.262,32.8893,30.9426,34.4398,,,,,,,,,,,,,,,,,,,,,,,,,,,
48458,101.45833,13.565,23.626,23.8883,26.599,27.6988,24.2321,26.8008,26.4722,25.2899,24.8659,24.8654,34.177,34.7378,34.9699,37.4298,35.987,37.8939,32.955,35.1503,35.9676,35.6477,36.5869,37.6859,38.4703,38.7934,33.8825,36.2063,38.6411,38.6041,40.5602,39.4231,36.6627,37.7052,36.6904,36.6591,36.5027,38.4199,33.9969,43.0633,39.5352,39.1519,31.1475,31.0246,32.909,29.9214,32.0531,26.9847,27.7418,31.8017,29.9433,30.9226,27.0642,28.2805,31.1911,27.2493,28.6077,26.3363,23.381,26.0403,26.366,27.0663,28.118,29.893,27.6308,27.8031,28.3996,25.4531,26.2888,26.4535,25.2596,27.12,28.5797,24.5345,27.1439,26.0365,24.8604,26.7475,25.5172
48459,100.98333,13.36667,30.1984,29.5998,30.4556,32.0255,31.8266,32.2796,31.9338,31.0631,30.3891,30.235,39.9957,40.6228,40.2444,43.4431,40.7537,43.2026,39.9842,38.8823,40.4492,40.8734,44.8467,45.387,44.518,46.4674,45.3589,43.9025,43.2627,44.4195,48.2452,47.9752,48.2456,49.6508,44.0112,43.5507,44.6217,43.223,43.8874,47.349,51.0313,51.9918,40.4258,39.7658,36.2828,35.4193,39.6189,31.143,37.8982,29.3148,28.1186,35.1011,31.1903,37.0259,34.3274,30.9807,33.3913,31.2019,29.77,33.2771,25.7747,29.7661,31.5304,32.11,31.1689,30.9443,31.2954,32.3513,30.8287,30.7132,30.1072,30.3515,30.9826,31.3176,31.2298,30.8519,30.7411,29.7409,29.0514
48460,100.8,13.16667,29.1834,29.5678,30.09,29.5678,28.5425,28.6947,30.5322,30.4613,29.1267,28.7107,37.5113,36.8536,39.2335,41.3741,37.871,36.7883,39.161,37.2584,37.1508,38.8727,38.7238,40.5486,41.96,41.2479,40.0261,39.507,38.7064,40.591,40.7121,39.8696,36.3677,34.6488,34.2231,30.9278,35.1314,33.1718,38.1835,32.959,39.0184,39.6786,28.1287,31.5934,34.3926,27.2271,33.5737,28.0286,33.4241,26.7737,25.3975,32.7215,29.8876,30.054,26.245,28.2939,29.1175,30.5068,29.2221,29.5279,28.5551,27.0102,28.9142,29.0496,28.5938,28.0964,28.3771,28.7727,29.1863,29.8517,27.8427,28.6,27.4994,31.2903,29.0261,28.9967,29.7468,29.3276,28.7724
48461,100.86667,12.91667,29.4822,29.7417,30.3188,30.1335,28.5069,28.9417,29.0876,28.536,30.0055,30.2499,37.3824,35.7534,39.2187,37.0693,37.6116,36.6299,36.9361,37.5477,37.3085,37.5789,37.0231,38.1997,39.5829,40.5662,39.1098,37.252,36.7402,38.6013,38.5435,37.908,36.3943,36.0893,31.522,39.8594,35.389,31.0943,35.5616,39.1843,38.3879,38.3858,31.3962,32.567,34.2351,29.3903,34.861,30.6203,32.1333,29.545,32.4454,34.242,30.5011,34.8503,28.1486,30.5493,32.1779,30.1232,31.3642,31.6805,29.6995,27.8151,28.8944,29.1762,28.0751,28.9891,31.3349,29.558,30.082,30.2148,28.8791,29.9468,29.2688,30.9889,29.6267,29.7339,30.4909,29.3017,30.556
48462,102.58333,13.7,27.4377,27.9178,28.8152,29.364,28.7741,28.5152,28.6067,28.3904,28.7231,28.7656,36.2335,36.8987,37.8241,39.5418,38.7262,35.5387,35.2066,35.4616,39.8623,40.4614,36.7003,39.088,40.9657,42.1697,39.3758,38.5232,36.7229,43.9369,42.336,41.7874,30.1906,29.3206,37.02,26.522,27.6709,41.3899,37.9312,32.907,30.4468,37.0541,33.5921,33.0174,32.3298,31.2976,35.8843,30.2448,32.2481,29.1356,31.5551,33.5066,29.4496,30.4262,28.8999,31.8091,29.4377,27.0253,29.6711,31.0842,31.2172,29.8167,29.7001,30.5736,28.9852,29.5826,28.7994,28.3465,28.0064,29.3763,28.0744,29.1587,28.2242,28.2108,28.1094,29.26,28.3065,28.496,29.0629
48463,100.86667,13.06667,29.3588,29.7329,30.2195,29.7329,28.7399,28.9285,30.6208,30.5451,29.2964,28.926,37.9014,37.1255,39.6859,41.874,38.1171,36.9594,39.5647,37.4508,37.3533,39.1248,39.3105,41.9788,43.8654,42.6157,40.9024,40.6219,39.3933,41.9234,41.8622,40.6841,37.4103,34.9822,34.4968,30.2511,35.858,32.9463,39.4762,32.8756,40.6281,41.5689,29.4689,33.0921,36.0443,28.6264,35.1918,29.2688,35.135,28.1003,26.7572,34.4393,,,,,,,,,,,,,,,,,,,,,,,,,,,
48464,99.79833,13.5,25.3491,26.1941,27.4346,26.5049,26.7671,26.6166,26.4897,27.3667,27.3543,26.4644,32.0989,36.1033,34.2641,34.0428,34.2848,35.9741,34.051,33.4715,34.2673,35.5791,33.7459,35.9851,39.3779,38.3501,32.5612,36.8843,40.0913,36.3311,32.8353,34.0729,35.7778,36.8396,29.5212,38.8579,40.0201,31.1554,39.1819,32.5624,38.8736,37.237,32.3816,28.0109,27.871,29.0847,30.3331,29.928,29.8744,33.3175,29.0548,28.012,23.3948,28.7755,28.1446,28.6032,29.5128,28.2448,28.8561,28.1233,27.8627,27.3768,28.7803,30.8553,28.2095,27.5709,27.3175,27.3427,28.8548,28.3009,25.4786,29.368,27.5635,26.8711,27.2128,24.157,27.8916,27.7765,27.4208
48465,100.06059,12.99937,22.5775,26.5842,26.7301,27.6019,25.9012,26.3787,25.8018,27.4655,26.0157,25.2976,37.3015,39.2173,39.2484,38.0871,33.5841,38.5169,36.9303,34.8961,39.2634,38.3718,41.2473,42.1644,39.6105,41.8662,37.7386,44.0307,42.5183,44.1839,41.2094,44.3923,36.7328,33.104,36.9918,40.3639,35.7659,34.9731,36.5598,37.1872,34.7588,38.065,30.1799,26.825,29.5243,29.5379,31.9687,30.9382,29.8285,29.5611,24.5051,28.9525,21.0612,28.1814,27.3865,27.9438,26.6895,27.0414,28.8987,28.0566,29.1195,27.5318,29.3222,28.8656,27.5252,25.9294,28.8219,27.5683,25.6414,26.7327,27.4609,29.0123,27.7787,25.612,24.5679,25.1991,25.7919,25.1839,27.7394
48474,99.73333,12.58333,24.3752,24.8452,25.8715,24.7286,21.6328,24.755,25.0594,25.7952,26.0238,25.088,32.786,34.5756,37.1945,30.8535,32.456,35.4087,30.5095,29.8907,32.2879,33.8549,38.931,34.6724,37.9067,38.2242,35.2095,33.8878,35.4325,33.6848,35.4144,42.2751,33.7957,35.8849,27.9528,37.0284,35.1676,28.6501,27.9002,37.0165,33.0507,36.4086,25.9066,35.598,30.5841,32.6478,33.0355,31.0895,32.2984,28.6012,31.0948,33.2521,29.0462,30.3883,27.6217,25.6837,29.4092,28.0476,28.9504,27.1098,28.2929,28.6933,26.3686,24.5271,24.5001,26.1889,26.9002,26.7445,26.5735,27.2793,23.8964,27.2582,24.722,27.016,24.803,24.7528,25.6824,25.4865,27.6277
